Description from OCISG 	Log2(Fold Change) from OCISG 	Type I IFN in human fibroblast cells(Main Label)	Type I IFN systems	Type II IFN systems	Type III IFN systems	HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
Not_differentially_expressed	0.08	Refined nonISG	Other	Other	Other	HGNC:30258	NM_032345	NP_115721	ENST00000408946	PYM1	84305	ENSG00000170473
Down_regulated (IRG)	-0.74	Refined nonISG	Other	Other	Other	HGNC:23000	NM_024847	NP_079123	ENST00000304381	TMC7	79905	ENSG00000170537
Up_regulated	3.22	Refined ISG	Other	Other	Other	HGNC:8955	NM_004155	NP_004146	ENST00000380698	SERPINB9	5272	ENSG00000170542
Up_regulated	2.47	Refined ISG	Other	Other	Other	HGNC:11363	NM_005419	NP_005410	ENST00000314128	STAT2	6773	ENSG00000170581
Not_differentially_expressed	-0.45	Refined nonISG	NonISG	Other	Other	HGNC:21728	NM_015649	NP_056464	ENST00000302165	IRF2BP1	26145	ENSG00000170604
Up_regulated	1.48	Refined ISG	Other	Other	Other	HGNC:15981	NM_145288	NP_660331	ENST00000303809	ZNF296	162979	ENSG00000170684
Up_regulated	0.96	Refined ISG	ISG	ISG	Other	HGNC:4494	NM_005302	NP_005293	ENST00000303921	GPR37	2861	ENSG00000170775
Not_differentially_expressed	0.08	Refined nonISG	Other	NonISG	Other	HGNC:30406	NM_053044	NP_444272	ENST00000307358	HTRA3	94031	ENSG00000170801
Up_regulated	0.84	Refined ISG	ISG	ISG	Other	HGNC:21751	NM_015483	NP_056298	ENST00000304056	KBTBD2	25948	ENSG00000170852
Not_differentially_expressed	-0.21	Refined nonISG	NonISG	Other	Other	HGNC:4629	NM_001512	NP_001503	ENST00000370963	GSTA4	2941	ENSG00000170899
Down_regulated (IRG)	-0.53	Refined nonISG	NonISG	Other	Other	HGNC:9017	NM_006823	NP_006814	ENST00000396418	PKIA	5569	ENSG00000171033
Up_regulated	2.76	Refined ISG	ISG	ISG	Other	HGNC:3827	NM_001005738	NP_001005738	ENST00000340023	FPR2	2358	ENSG00000171049
Not_differentially_expressed	-0.13	Refined nonISG	NonISG	Other	Other	HGNC:1564	NM_004059	NP_004050	ENST00000302586	KYAT1	883	ENSG00000171097
Up_regulated	1.07	Refined ISG	ISG	ISG	Other	HGNC:9401	NM_005400	NP_005391	ENST00000306156	PRKCE	5581	ENSG00000171132
Up_regulated	0.48	Refined ISG	ISG	ISG	Other	HGNC:24338	NM_001011551	NP_001011551	ENST00000304661	C1GALT1C1	29071	ENSG00000171155
Up_regulated	1.2	Refined ISG	ISG	ISG	Other	HGNC:6205	NM_002229	NP_002220	ENST00000302754	JUNB	3726	ENSG00000171223
Not_differentially_expressed	-0.11	Refined nonISG	NonISG	Other	NonISG	HGNC:17286	NM_016046	NP_057130	ENST00000370902	EXOSC1	51013	ENSG00000171311
Down_regulated (IRG)	-0.84	Refined nonISG	Other	Other	Other	HGNC:13578	NM_014345	NP_055160	ENST00000361428	ZNF318	24149	ENSG00000171467
Down_regulated (IRG)	-0.51	Refined nonISG	NonISG	Other	Other	HGNC:16992	NM_001134479	NP_001127951	ENST00000337338	LRRC8D	55144	ENSG00000171492
Down_regulated (IRG)	-0.58	Refined nonISG	Other	Other	Other	HGNC:27318	NM_173548	NP_775819	ENST00000306910	ZNF584	201514	ENSG00000171574
Up_regulated	2.04	Refined ISG	Other	Other	Other	HGNC:30628	NM_025106	NP_079382	ENST00000328089	SPSB1	80176	ENSG00000171621
Up_regulated	1.09	Refined ISG	Other	Other	Other	HGNC:30584	NM_001329984	NP_001316913	ENST00000367123	SRGAP2C	653464	ENSG00000171943
Not_differentially_expressed	0.09	Refined nonISG	NonISG	Other	Other	HGNC:6487	NM_002292	NP_002283	ENST00000305544	LAMB2	3913	ENSG00000172037
Up_regulated	0.64	Refined ISG	ISG	ISG	Other	HGNC:11811	NM_003597	NP_003588	ENST00000305883	KLF11	8462	ENSG00000172059
Not_differentially_expressed	-0.26	Refined nonISG	NonISG	Other	Other	HGNC:28848	NM_018405	NP_060875	ENST00000302362	COPRS	55352	ENSG00000172301
Down_regulated (IRG)	-0.39	Refined nonISG	Other	Other	Other	HGNC:16197	NM_033550	NP_291028	ENST00000372114	TP53RK	112858	ENSG00000172315
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	Other	Other	HGNC:19949	NM_005837	NP_005828	ENST00000303151	POP7	10248	ENSG00000172336
Up_regulated	0.6	Refined ISG	Other	Other	Other	HGNC:18065	NM_181900	NP_871629	ENST00000302824	STARD5	80765	ENSG00000172345
Up_regulated	1.57	Refined ISG	ISG	ISG	Other	HGNC:4670	NM_019096	NP_061969	ENST00000307126	GTPBP2	54676	ENSG00000172432
Not_differentially_expressed	-0.04	Refined nonISG	NonISG	NonISG	Other	HGNC:23518	NM_203298	NP_976043	ENST00000372833	CHCHD1	118487	ENSG00000172586
Up_regulated	2.7	Refined ISG	ISG	ISG	Other	HGNC:9827	NM_004584	NP_004575	ENST00000307980	RAD9A	5883	ENSG00000172613
Not_differentially_expressed	0	Refined nonISG	Other	Other	Other	HGNC:30581	NM_017857	NP_060327	ENST00000308127	SSH3	54961	ENSG00000172830
Not_differentially_expressed	0.41	Refined nonISG	NonISG	Other	Other	HGNC:7563	NM_001293291	NP_001280220	ENST00000441339	MYEOV	26579	ENSG00000172927
Not_differentially_expressed	-0.46	Refined nonISG	NonISG	Other	Other	HGNC:33383	NM_001080393	NP_001073862	ENST00000389617	GXYLT2	727936	ENSG00000172986
Not_differentially_expressed	-0.14	Refined nonISG	NonISG	Other	Other	HGNC:289	NM_001619	NP_001610	ENST00000308595	GRK2	156	ENSG00000173020
Up_regulated	1.32	Refined ISG	ISG	ISG	Other	HGNC:9955	NM_021975	NP_068810	ENST00000406246	RELA	5970	ENSG00000173039
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	NonISG	NonISG	HGNC:21738	NM_174922	NP_777582	ENST00000308860	ADCK5	203054	ENSG00000173137
Up_regulated	1.9	Refined ISG	ISG	ISG	Other	HGNC:4330	NM_001118890	NP_001112362	ENST00000237858	GLRX	2745	ENSG00000173221
Down_regulated (IRG)	-0.71	Refined nonISG	Other	Other	Other	HGNC:28767	NM_032740	NP_116129	ENST00000310981	SFT2D3	84826	ENSG00000173349
Not_differentially_expressed	-0.22	Refined nonISG	NonISG	Other	NonISG	HGNC:32068	NM_001032363	NP_001027535	ENST00000322753	MICOS10	440574	ENSG00000173436
Not_differentially_expressed	-0.08	Refined nonISG	NonISG	NonISG	NonISG	HGNC:14646	NM_032015	NP_114404	ENST00000311413	RNF26	79102	ENSG00000173456
Not_differentially_expressed	0.06	Refined nonISG	NonISG	Other	Other	HGNC:9057	NM_138689	NP_619634	ENST00000309318	PPP1R14B	26472	ENSG00000173457
Down_regulated (IRG)	-0.34	Refined nonISG	Other	Other	Other	HGNC:11104	NM_003074	NP_003065	ENST00000254480	SMARCC1	6599	ENSG00000173473
Up_regulated	0.8	Refined ISG	ISG	Other	Other	HGNC:7511	NM_033049	NP_149038	ENST00000616727	MUC13	56667	ENSG00000173702
Up_regulated	2.56	Refined ISG	ISG	ISG	Other	HGNC:2158	NM_033133	NP_149124	ENST00000393892	CNP	1267	ENSG00000173786
Up_regulated	1.36	Refined ISG	Other	Other	Other	HGNC:27265	NM_181713	NP_859064	ENST00000309033	UBXN2A	165324	ENSG00000173960
Up_regulated	1.55	Refined ISG	ISG	NonISG	NonISG	HGNC:1662	NM_001025109	NP_001020280	ENST00000310833	CD34	947	ENSG00000174059
Not_differentially_expressed	0.03	Refined nonISG	NonISG	Other	NonISG	HGNC:27558	NM_001272051	NP_001258980	ENST00000442039	C16orf91	283951	ENSG00000174109
Up_regulated	1.43	Refined ISG	ISG	ISG	Other	HGNC:26813	NM_152400	NP_689613	ENST00000309733	FAM241A	132720	ENSG00000174749
Not_differentially_expressed	0.06	Refined nonISG	NonISG	ISG	Other	HGNC:18219	NM_020404	NP_065137	ENST00000311330	CD248	57124	ENSG00000174807
Up_regulated	5.35	Refined ISG	ISG	ISG	NonISG	HGNC:1121	NM_001729	NP_001720	ENST00000395743	BTC	685	ENSG00000174808
Not_differentially_expressed	-0.45	Refined nonISG	NonISG	Other	NonISG	HGNC:22234	NM_178863	NP_849194	ENST00000568000	KCTD13	253980	ENSG00000174943
Up_regulated	0.58	Refined ISG	ISG	ISG	NonISG	HGNC:882	NM_001184	NP_001175	ENST00000350721	ATR	545	ENSG00000175054
Down_regulated (IRG)	-0.75	Refined nonISG	NonISG	Other	Other	HGNC:18981	NM_152835	NP_690048	ENST00000374269	PDIK1L	149420	ENSG00000175087
Not_differentially_expressed	0.1	Refined nonISG	NonISG	Other	NonISG	HGNC:23396	NM_001100876	NP_001094346	ENST00000372592	PHYHD1	254295	ENSG00000175287
Up_regulated	0.47	Refined ISG	ISG	Other	Other	HGNC:3019	NM_006442	NP_006433	ENST00000312515	DRAP1	10589	ENSG00000175550
Not_differentially_expressed	0.02	Refined nonISG	Other	Other	Other	HGNC:10437	NM_003952	NP_003943	ENST00000312629	RPS6KB2	6199	ENSG00000175634
Up_regulated	2.29	Refined ISG	ISG	ISG	Other	HGNC:28349	NM_152308	NP_689521	ENST00000312499	RMI2	116028	ENSG00000175643
Not_differentially_expressed	0.29	Refined nonISG	NonISG	NonISG	Other	HGNC:27339	NM_001355251	NP_001342180	ENST00000414416	MTLN	205251	ENSG00000175701
Up_regulated	1.04	Refined ISG	ISG	Other	Other	HGNC:20757	NM_024613	NP_078889	ENST00000315367	PLEKHF2	79666	ENSG00000175895
Up_regulated	1.33	Refined ISG	ISG	Other	NonISG	HGNC:2485	NM_001326	NP_001317	ENST00000323959	CSTF3	1479	ENSG00000176102
Not_differentially_expressed	-0.23	Refined nonISG	NonISG	Other	NonISG	HGNC:20178	NM_001012643	NP_001012661	ENST00000322217	MYPOP	339344	ENSG00000176182
Not_differentially_expressed	0.49	Refined nonISG	NonISG	ISG	Other	HGNC:29104	NM_014867	NP_055682	ENST00000320248	KBTBD11	9920	ENSG00000176595
Not_differentially_expressed	-0.14	Refined nonISG	NonISG	NonISG	Other	HGNC:9158	NM_006029	NP_006020	ENST00000316836	PNMA1	9240	ENSG00000176903
Down_regulated (IRG)	-0.61	Refined nonISG	NonISG	Other	Other	HGNC:25069	NM_001080469	NP_001073938	ENST00000317683	FBXO46	23403	ENSG00000177051
Down_regulated (IRG)	-0.38	Refined nonISG	Other	Other	Other	HGNC:12558	NM_003565	NP_003556	ENST00000321867	ULK1	8408	ENSG00000177169
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	Other	Other	HGNC:10432	NM_004586	NP_004577	ENST00000379565	RPS6KA3	6197	ENSG00000177189
Not_differentially_expressed	-0.02	Refined nonISG	NonISG	Other	Other	HGNC:25760	NM_022903	NP_075054	ENST00000321895	CCDC71	64925	ENSG00000177352
Up_regulated	0.64	Refined ISG	Other	Other	Other	HGNC:19954	NM_001191061	NP_001177990	ENST00000628067	SLC25A22	79751	ENSG00000177542
Not_differentially_expressed	-0.27	Refined nonISG	NonISG	Other	Other	HGNC:16491	NM_145886	NP_665893	ENST00000347755	PIDD1	55367	ENSG00000177595
Up_regulated	0.74	Refined ISG	ISG	ISG	Other	HGNC:6204	NM_002228	NP_002219	ENST00000371222	JUN	3725	ENSG00000177606
Up_regulated	0.39	Refined ISG	ISG	ISG	Other	HGNC:28496	NM_153705	NP_714916	ENST00000323468	POGLUT3	143888	ENSG00000178202
Not_differentially_expressed	0.26	Refined nonISG	NonISG	Other	NonISG	HGNC:31108	NM_206833	NP_996664	ENST00000318978	CTXN1	404217	ENSG00000178531
Not_differentially_expressed	-0.12	Refined nonISG	Other	Other	Other	HGNC:1421	NM_000387	NP_000378	ENST00000319017	SLC25A20	788	ENSG00000178537
Not_differentially_expressed	0.04	Refined nonISG	NonISG	Other	Other	HGNC:16913	NM_020248	NP_064633	ENST00000377263	CTNNBIP1	56998	ENSG00000178585
Not_differentially_expressed	-0.31	Refined nonISG	NonISG	NonISG	Other	HGNC:24695	NM_020447	NP_065180	ENST00000357635	FAM219B	57184	ENSG00000178761
Not_differentially_expressed	0.24	Refined nonISG	NonISG	Other	Other	HGNC:8149	NM_017570	NP_060040	ENST00000618853	OPLAH	26873	ENSG00000178814
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	ISG	NonISG	HGNC:27051	NM_001365156	NP_001352085	ENST00000546355	RFLNA	144347	ENSG00000178882
Not_differentially_expressed	0.08	Refined nonISG	NonISG	Other	Other	HGNC:11390	NM_004217	NP_004208	ENST00000585124	AURKB	9212	ENSG00000178999
Up_regulated	1.51	Refined ISG	ISG	ISG	Other	HGNC:28384	NM_173824	NP_776185	ENST00000318887	C3orf38	285237	ENSG00000179021
Down_regulated (IRG)	-0.44	Refined nonISG	Other	Other	Other	HGNC:25406	NM_152437	NP_689650	ENST00000337815	ZNF664	144348	ENSG00000179195
Not_differentially_expressed	-0.38	Refined nonISG	NonISG	Other	Other	HGNC:28491	NM_001130957	NP_001124429	ENST00000366534	CATSPERE	257044	ENSG00000179397
Not_differentially_expressed	-0.07	Refined nonISG	Other	Other	Other	HGNC:15525	NM_001282430	NP_001269359	ENST00000377566	LBX2	85474	ENSG00000179528
Up_regulated	2.37	Refined ISG	Other	Other	Other	HGNC:32550	NM_001137601	NP_001131073	ENST00000342537	ZBTB42	100128927	ENSG00000179627
Not_differentially_expressed	0.06	Refined nonISG	NonISG	Other	Other	HGNC:24966	NM_032272	NP_115648	ENST00000322428	MAF1	84232	ENSG00000179632
Up_regulated	1.63	Refined ISG	Other	Other	Other	HGNC:22316	NM_147128	NP_667339	ENST00000323037	ZNRF2	223082	ENSG00000180233
Up_regulated	0.87	Refined ISG	ISG	ISG	Other	HGNC:8001	NM_003489	NP_003480	ENST00000318948	NRIP1	8204	ENSG00000180530
Down_regulated (IRG)	-0.4	Refined nonISG	Other	Other	Other	HGNC:29367	NM_033512	NP_277047	ENST00000322128	TSPYL5	85453	ENSG00000180543
Up_regulated	7.9	Refined ISG	Other	Other	Other	HGNC:11331	NM_001050	NP_001041	ENST00000357585	SSTR2	6752	ENSG00000180616
Up_regulated	2.61	Refined ISG	ISG	ISG	Other	HGNC:28264	NM_032373	NP_115749	ENST00000336126	PCGF5	84333	ENSG00000180628
Not_differentially_expressed	-0.44	Refined nonISG	Other	Other	Other	HGNC:12861	NM_153018	NP_694563	ENST00000318833	ZFP3	124961	ENSG00000180787
Up_regulated	0.84	Refined ISG	ISG	ISG	Other	HGNC:9226	NM_021129	NP_066952	ENST00000373232	PPA1	5464	ENSG00000180817
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	NonISG	NonISG	HGNC:24797	NM_198488	NP_940890	ENST00000388913	FAM83H	286077	ENSG00000180921
Up_regulated	0.5	Refined ISG	ISG	ISG	Other	HGNC:9002	NM_012399	NP_036531	ENST00000335272	PITPNB	23760	ENSG00000180957
Not_differentially_expressed	0.22	Refined nonISG	Other	Other	Other	HGNC:30477	NM_001098672	NP_001092142	ENST00000315765	HEPHL1	341208	ENSG00000181333
Up_regulated	0.67	Refined ISG	ISG	ISG	NonISG	HGNC:12385	NM_003311	NP_003302	ENST00000314222	PHLDA2	7262	ENSG00000181649
Down_regulated (IRG)	-0.5	Refined nonISG	NonISG	Other	Other	HGNC:9045	NM_002655	NP_002646	ENST00000316981	PLAG1	5324	ENSG00000181690
Up_regulated	0.9	Refined ISG	Other	Other	Other	HGNC:10858	NM_005067	NP_005058	ENST00000312960	SIAH2	6478	ENSG00000181788
Not_differentially_expressed	0.22	Refined nonISG	NonISG	ISG	Other	HGNC:2049	NM_001307	NP_001298	ENST00000360325	CLDN7	1366	ENSG00000181885
Down_regulated (IRG)	-0.52	Refined nonISG	Other	Other	Other	HGNC:12790	NM_004627	NP_004618	ENST00000649170	GET1	7485	ENSG00000182093
Down_regulated (IRG)	-0.69	Refined nonISG	NonISG	ISG	Other	HGNC:23720	NM_194071	NP_919047	ENST00000330387	CREB3L2	64764	ENSG00000182158
Up_regulated	2.76	Refined ISG	Other	Other	Other	HGNC:12471	NM_003335	NP_003326	ENST00000333486	UBA7	7318	ENSG00000182179
Not_differentially_expressed	-0.14	Refined nonISG	NonISG	NonISG	NonISG	HGNC:14048	NM_016065	NP_057149	ENST00000372945	MRPS16	51021	ENSG00000182180
Down_regulated (IRG)	-0.52	Refined nonISG	NonISG	Other	Other	HGNC:26516	NM_144607	NP_653208	ENST00000332439	CYB5D1	124637	ENSG00000182224
Up_regulated	0.37	Refined ISG	ISG	ISG	Other	HGNC:1247	NM_001734	NP_001725	ENST00000360817	C1S	716	ENSG00000182326
Up_regulated	0.97	Refined ISG	Other	Other	Other	HGNC:28850	NM_015516	NP_056331	ENST00000333090	TSKU	25987	ENSG00000182704
Not_differentially_expressed	-0.11	Refined nonISG	Other	Other	Other	HGNC:11307	NM_003139	NP_003130	ENST00000332118	SRPRA	6734	ENSG00000182934
Up_regulated	1.01	Refined ISG	Other	Other	Other	HGNC:23222	NM_001166271	NP_001159743	ENST00000382108	SPATA13	221178	ENSG00000182957
Not_differentially_expressed	-0.1	Refined nonISG	Other	Other	Other	HGNC:31930	NM_207404	NP_997287	ENST00000440367	ZNF662	389114	ENSG00000182983
Up_regulated	2.64	Refined ISG	ISG	ISG	Other	HGNC:19147	NM_152219	NP_689343	ENST00000578689	GJD3	125111	ENSG00000183153
Not_differentially_expressed	0.1	Refined nonISG	NonISG	NonISG	Other	HGNC:26996	NM_001080503	NP_001073972	ENST00000458408	CCDC159	126075	ENSG00000183401
Up_regulated	7.72	Refined ISG	ISG	ISG	Other	HGNC:7533	NM_002463	NP_002454	ENST00000330714	MX2	4600	ENSG00000183486
Not_differentially_expressed	0.25	Refined nonISG	NonISG	Other	Other	HGNC:9526	NM_002784	NP_002775	ENST00000270077	PSG9	5678	ENSG00000183668
Up_regulated	0.68	Refined ISG	Other	Other	Other	HGNC:12576	NM_003364	NP_003355	ENST00000395564	UPP1	7378	ENSG00000183696
Up_regulated	0.47	Refined ISG	Other	Other	Other	HGNC:30590	NM_014313	NP_055128	ENST00000374358	TMEM50A	23585	ENSG00000183726
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	ISG	Other	HGNC:1556	NM_014292	NP_055107	ENST00000407418	CBX6	23466	ENSG00000183741
Down_regulated (IRG)	-0.87	Refined nonISG	Other	Other	Other	HGNC:33781	NM_001004318	NP_001004318	ENST00000331256	ACP7	390928	ENSG00000183760
Up_regulated	0.72	Refined ISG	ISG	ISG	Other	HGNC:24473	NM_198474	NP_940876	ENST00000329293	OLFML1	283298	ENSG00000183801
Down_regulated (IRG)	-0.91	Refined nonISG	NonISG	Other	Other	HGNC:32521	NM_001012301	NP_001012301	ENST00000328668	ARSI	340075	ENSG00000183876
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:24990	NM_001040431	NP_001035521	ENST00000328434	COA3	28958	ENSG00000183978
Up_regulated	1.36	Refined ISG	ISG	ISG	Other	HGNC:19344	NM_015213	NP_056028	ENST00000328194	DENND5A	23258	ENSG00000184014
Not_differentially_expressed	-0.19	Refined nonISG	NonISG	Other	NonISG	HGNC:28666	NM_032359	NP_115735	ENST00000421999	CMSS1	84319	ENSG00000184220
Up_regulated	0.68	Refined ISG	ISG	ISG	NonISG	HGNC:33128	NM_001037161	NP_001032238	ENST00000311148	ACOT1	641371	ENSG00000184227
Down_regulated (IRG)	-0.8	Refined nonISG	Other	Other	Other	HGNC:15592	NM_198935	NP_945173	ENST00000331758	SS18L1	26039	ENSG00000184402
Not_differentially_expressed	-0.24	Refined nonISG	NonISG	ISG	Other	HGNC:6238	NM_012281	NP_036413	ENST00000331113	KCND2	3751	ENSG00000184408
Up_regulated	1.73	Refined ISG	ISG	ISG	Other	HGNC:8781	NM_002600	NP_002591	ENST00000341517	PDE4B	5142	ENSG00000184588
Not_differentially_expressed	-0.15	Refined nonISG	Other	Other	Other	HGNC:7323	NM_001113491	NP_001106963	ENST00000427177	SEPTIN9	10801	ENSG00000184640
Up_regulated	0.6	Refined ISG	ISG	ISG	Other	HGNC:26837	NM_152424	NP_689637	ENST00000374869	AMER1	139285	ENSG00000184675
Down_regulated (IRG)	-0.46	Refined nonISG	Other	Other	Other	HGNC:9164	NM_002688	NP_002679	ENST00000455784	SEPTIN5	5413	ENSG00000184702
Up_regulated	1.44	Refined ISG	ISG	Other	Other	HGNC:29654	NM_001300783	NP_001287712	ENST00000407149	PRR16	51334	ENSG00000184838
Up_regulated	7.71	Refined ISG	Other	Other	Other	HGNC:12616	NM_017414	NP_059110	ENST00000215794	USP18	11274	ENSG00000184979
Up_regulated	2.74	Refined ISG	Other	Other	Other	HGNC:28288	NM_145041	NP_659478	ENST00000612339	TMEM106A	113277	ENSG00000184988
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	Other	HGNC:2843	NM_012079	NP_036211	ENST00000528718	DGAT1	8694	ENSG00000185000
Up_regulated	2.53	Refined ISG	ISG	ISG	Other	HGNC:14914	NM_198584	NP_940986	ENST00000321764	CA13	377677	ENSG00000185015
Up_regulated	0.52	Refined ISG	ISG	ISG	Other	HGNC:6780	NM_012323	NP_036455	ENST00000338483	MAFF	23764	ENSG00000185022
Not_differentially_expressed	-0.42	Refined nonISG	NonISG	Other	Other	HGNC:30163	NM_005788	NP_005779	ENST00000331079	PRMT3	10196	ENSG00000185238
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	NonISG	Other	HGNC:24913	NM_001029954	NP_001025125	ENST00000465530	CDNF	441549	ENSG00000185267
Not_differentially_expressed	-0.44	Refined nonISG	Other	Other	Other	HGNC:26967	NM_001170633	NP_001164104	ENST00000543942	C12orf56	115749	ENSG00000185306
Not_differentially_expressed	-0.54	Refined nonISG	Other	Other	Other	HGNC:28279	NM_152362	NP_689575	ENST00000327473	TNFAIP8L1	126282	ENSG00000185361
Up_regulated	1.18	Refined ISG	ISG	Other	Other	HGNC:32480	NM_203370	NP_976248	ENST00000333323	INKA1	389119	ENSG00000185614
Up_regulated	1.38	Refined ISG	ISG	ISG	Other	HGNC:20763	NM_001330063	NP_001316992	ENST00000341657	ANKFY1	51479	ENSG00000185722
Up_regulated	9.5	Refined ISG	ISG	ISG	ISG	HGNC:5407	NM_001548	NP_001539	ENST00000371804	IFIT1	3434	ENSG00000185745
Up_regulated	1.66	Refined ISG	ISG	ISG	Other	HGNC:28589	NM_144970	NP_659407	ENST00000327877	CXorf38	159013	ENSG00000185753
Not_differentially_expressed	0.52	Refined nonISG	NonISG	NonISG	Other	HGNC:26267	NM_032237	NP_115613	ENST00000331373	POMK	84197	ENSG00000185900
Not_differentially_expressed	-0.15	Refined nonISG	NonISG	NonISG	Other	HGNC:17194	NM_015965	NP_057049	ENST00000507754	NDUFA13	51079	ENSG00000186010
Not_differentially_expressed	-0.14	Refined nonISG	Other	Other	Other	HGNC:23717	NM_001258280	NP_001245209	ENST00000620116	ZNF501	115560	ENSG00000186446
Up_regulated	0.84	Refined ISG	ISG	ISG	Other	HGNC:1139	NM_007047	NP_008978	ENST00000377708	BTN3A2	11118	ENSG00000186470
Up_regulated	0.67	Refined ISG	ISG	Other	NonISG	HGNC:31682	NM_181333	NP_851850	ENST00000336985	PRR5	55615	ENSG00000186654
Not_differentially_expressed	-0.27	Refined nonISG	NonISG	NonISG	Other	HGNC:33480	NM_001367502	NP_001354431	ENST00000664447	CYP27C1	339761	ENSG00000186684
Not_differentially_expressed	-0.45	Refined nonISG	Other	Other	Other	HGNC:33517	NM_001112734	NP_001106205	ENST00000333206	ZSCAN30	100101467	ENSG00000186814
Not_differentially_expressed	0.02	Refined nonISG	NonISG	Other	NonISG	HGNC:28749	NM_194326	NP_919307	ENST00000334678	RPS19BP1	91582	ENSG00000187051
Up_regulated	2.44	Refined ISG	ISG	ISG	Other	HGNC:4203	NM_001490	NP_001481	ENST00000376730	GCNT1	2650	ENSG00000187210
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	ISG	NonISG	HGNC:17069	NM_015033	NP_055848	ENST00000446176	FNBP1	23048	ENSG00000187239
Up_regulated	1.13	Refined ISG	Other	Other	Other	HGNC:24765	NM_198467	NP_940869	ENST00000334955	RSBN1L	222194	ENSG00000187257
Not_differentially_expressed	0.23	Refined nonISG	Other	ISG	Other	HGNC:18957	NM_012301	NP_036433	ENST00000354212	MAGI2	9863	ENSG00000187391
Not_differentially_expressed	0.22	Refined nonISG	NonISG	NonISG	Other	HGNC:29077	NM_014714	NP_055529	ENST00000426508	IFT140	9742	ENSG00000187535
Not_differentially_expressed	-0.42	Refined nonISG	NonISG	Other	Other	HGNC:21576	NM_198586	NP_940988	ENST00000340650	NHLRC1	378884	ENSG00000187566
Up_regulated	1.53	Refined ISG	ISG	ISG	Other	HGNC:25284	NM_032129	NP_115505	ENST00000379410	PLEKHN1	84069	ENSG00000187583
Down_regulated (IRG)	-0.73	Refined nonISG	NonISG	ISG	NonISG	HGNC:33800	NM_001013672	NP_001013694	ENST00000360127	C17orf97	400566	ENSG00000187624
Up_regulated	0.66	Refined ISG	Other	Other	Other	HGNC:18082	NM_016113	NP_057197	ENST00000338560	TRPV2	51393	ENSG00000187688
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	ISG	Other	HGNC:24456	NM_139072	NP_620711	ENST00000341772	DNER	92737	ENSG00000187957
Up_regulated	1.38	Refined ISG	ISG	ISG	Other	HGNC:329	NM_198576	NP_940978	ENST00000379370	AGRN	375790	ENSG00000188157
Not_differentially_expressed	-0.04	Refined nonISG	NonISG	Other	NonISG	HGNC:32933	NM_001012267	NP_001012267	ENST00000375587	CENPP	401541	ENSG00000188312
Up_regulated	4.11	Refined ISG	ISG	ISG	ISG	HGNC:9092	NM_021105	NP_066928	ENST00000342435	PLSCR1	5359	ENSG00000188313
Up_regulated	1.11	Refined ISG	ISG	Other	Other	HGNC:33164	NM_001013699	NP_001013721	ENST00000340398	H3-5	440093	ENSG00000188375
Down_regulated (IRG)	-0.51	Refined nonISG	NonISG	Other	Other	HGNC:32554	NM_001039999	NP_001035088	ENST00000388995	FAM83G	644815	ENSG00000188522
Not_differentially_expressed	-0.09	Refined nonISG	NonISG	NonISG	Other	HGNC:30449	NM_001099666	NP_001093136	ENST00000340434	PTAR1	375743	ENSG00000188647
Not_differentially_expressed	-0.14	Refined nonISG	Other	Other	Other	HGNC:33861	NM_001048249	NP_001041714	ENST00000339020	SMIM15	643155	ENSG00000188725
Up_regulated	0.6	Refined ISG	ISG	ISG	Other	HGNC:33751	NM_001012754	NP_001012772	ENST00000379600	NHLRC3	387921	ENSG00000188811
Not_differentially_expressed	0.44	Refined nonISG	Other	NonISG	Other	HGNC:19255	NM_001012973	NP_001012991	ENST00000372263	PLAC9	219348	ENSG00000189129
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	Other	NonISG	HGNC:34453	NM_001143936	NP_001137408	ENST00000342683	C15orf61	145853	ENSG00000189227
Down_regulated (IRG)	-0.52	Refined nonISG	Other	Other	Other	HGNC:13853	NM_024493	NP_077819	ENST00000252211	ZKSCAN3	80317	ENSG00000189298
Up_regulated	3.68	Refined ISG	Other	Other	Other	HGNC:30831	NM_014290	NP_055105	ENST00000355295	TDRD7	23424	ENSG00000196116
Up_regulated	1.01	Refined ISG	Other	Other	Other	HGNC:24574	NM_001100423	NP_001093893	ENST00000409140	SPATS2L	26010	ENSG00000196141
Up_regulated	0.71	Refined ISG	Other	Other	Other	HGNC:29118	NM_014698	NP_055513	ENST00000366835	TMEM63A	9725	ENSG00000196187
Up_regulated	1.18	Refined ISG	ISG	ISG	Other	HGNC:14288	NM_032536	NP_115925	ENST00000393229	NTNG2	84628	ENSG00000196358
