Description from OCISG 	Log2(Fold Change) from OCISG 	Type I IFN in human fibroblast cells(Main Label)	Type I IFN systems	Type II IFN systems	Type III IFN systems	HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
Not_differentially_expressed	-0.35	Refined nonISG	NonISG	Other	Other	HGNC:1557	NM_175709	NP_783640	ENST00000216133	CBX7	23492	ENSG00000100307
Up_regulated	4.36	Refined ISG	ISG	ISG	Other	HGNC:1396	NM_021096	NP_066919	ENST00000402142	CACNA1I	8911	ENSG00000100346
Not_differentially_expressed	-0.09	Refined nonISG	Other	Other	Other	HGNC:24276	NM_015380	NP_056195	ENST00000350028	SAMM50	25813	ENSG00000100347
Not_differentially_expressed	0.09	Refined nonISG	NonISG	Other	Other	HGNC:118	NM_001098	NP_001089	ENST00000216254	ACO2	50	ENSG00000100412
Up_regulated	0.45	Refined ISG	ISG	ISG	NonISG	HGNC:24577	NM_015704	NP_056519	ENST00000263256	DESI1	27351	ENSG00000100418
Up_regulated	0.86	Refined ISG	ISG	ISG	Other	HGNC:9532	NM_002788	NP_002779	ENST00000216455	PSMA3	5684	ENSG00000100567
Up_regulated	1.44	Refined ISG	ISG	ISG	Other	HGNC:9472	NM_005606	NP_005597	ENST00000334869	LGMN	5641	ENSG00000100600
Not_differentially_expressed	-0.01	Refined nonISG	Other	Other	Other	HGNC:29099	NM_016111	NP_057195	ENST00000262319	TELO2	9894	ENSG00000100726
Up_regulated	0.85	Refined ISG	ISG	ISG	Other	HGNC:19740	NM_014982	NP_055797	ENST00000304743	PCNX1	22990	ENSG00000100731
Up_regulated	0.75	Refined ISG	ISG	ISG	Other	HGNC:1029	NM_000710	NP_000701	ENST00000216629	BDKRB1	623	ENSG00000100739
Not_differentially_expressed	-0.28	Refined nonISG	Other	Other	Other	HGNC:12718	NM_003384	NP_003375	ENST00000216639	VRK1	7443	ENSG00000100749
Up_regulated	2.01	Refined ISG	ISG	ISG	Other	HGNC:10434	NM_004755	NP_004746	ENST00000614987	RPS6KA5	9252	ENSG00000100784
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	NonISG	Other	HGNC:9542	NM_002797	NP_002788	ENST00000361611	PSMB5	5693	ENSG00000100804
Up_regulated	0.56	Refined ISG	ISG	ISG	Other	HGNC:9535	NM_002791	NP_002782	ENST00000261479	PSMA6	5687	ENSG00000100902
Up_regulated	1.79	Refined ISG	ISG	ISG	Other	HGNC:9569	NM_002818	NP_002809	ENST00000216802	PSME2	5721	ENSG00000100911
Up_regulated	1.6	Refined ISG	ISG	ISG	Other	HGNC:16879	NM_001048205	NP_001041670	ENST00000611366	REC8	9985	ENSG00000100918
Not_differentially_expressed	-0.38	Refined nonISG	NonISG	Other	NonISG	HGNC:9162	NM_002687	NP_002678	ENST00000216832	PNN	5411	ENSG00000100941
Up_regulated	0.63	Refined ISG	ISG	ISG	Other	HGNC:9452	NM_006404	NP_006395	ENST00000216968	PROCR	10544	ENSG00000101000
Up_regulated	1.54	Refined ISG	ISG	ISG	Other	HGNC:11919	NM_001250	NP_001241	ENST00000372285	CD40	958	ENSG00000101017
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	Other	Other	HGNC:15901	NM_016004	NP_057088	ENST00000373030	IFT52	51098	ENSG00000101052
Not_differentially_expressed	0	Refined nonISG	NonISG	NonISG	NonISG	HGNC:14462	NM_032013	NP_114402	ENST00000349004	NDRG3	57446	ENSG00000101079
Up_regulated	1.02	Refined ISG	ISG	ISG	Other	HGNC:13779	NM_001134337	NP_001127809	ENST00000358395	RNF24	11237	ENSG00000101236
Not_differentially_expressed	0.06	Refined nonISG	Other	Other	Other	HGNC:14352	NM_001347217	NP_001334146	ENST00000376729	WDR13	64743	ENSG00000101940
Up_regulated	0.81	Refined ISG	ISG	ISG	Other	HGNC:61	NM_000033	NP_000024	ENST00000218104	ABCD1	215	ENSG00000101986
Not_differentially_expressed	0.1	Refined nonISG	NonISG	Other	NonISG	HGNC:28909	NM_014008	NP_054727	ENST00000376227	CCDC22	28952	ENSG00000101997
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	Other	Other	HGNC:18704	NM_003491	NP_003482	ENST00000464845	NAA10	8260	ENSG00000102030
Down_regulated (IRG)	-0.56	Refined nonISG	Other	Other	Other	HGNC:12505	NM_014235	NP_055050	ENST00000369660	UBL4A	8266	ENSG00000102178
Up_regulated	0.66	Refined ISG	ISG	Other	NonISG	HGNC:10274	NM_006915	NP_008846	ENST00000218340	RP2	6102	ENSG00000102218
Not_differentially_expressed	-0.34	Refined nonISG	NonISG	NonISG	Other	HGNC:3663	NM_004463	NP_004454	ENST00000375135	FGD1	2245	ENSG00000102302
Up_regulated	1.34	Refined ISG	ISG	Other	Other	HGNC:271	NM_006437	NP_006428	ENST00000381989	PARP4	143	ENSG00000102699
Up_regulated	1.07	Refined ISG	Other	Other	Other	HGNC:12030	NM_003789	NP_003780	ENST00000345057	TRADD	8717	ENSG00000102871
Not_differentially_expressed	0.02	Refined nonISG	NonISG	Other	Other	HGNC:25787	NM_025082	NP_079358	ENST00000562787	CENPT	80152	ENSG00000102901
Up_regulated	1.77	Refined ISG	ISG	ISG	Other	HGNC:29850	NM_153029	NP_694574	ENST00000262384	N4BP1	9683	ENSG00000102921
Not_differentially_expressed	0.13	Refined nonISG	NonISG	Other	Other	HGNC:25070	NM_001082486	NP_001075955	ENST00000620761	ACD	65057	ENSG00000102977
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	Other	Other	HGNC:7161	NM_002428	NP_002419	ENST00000219271	MMP15	4324	ENSG00000102996
Not_differentially_expressed	0.11	Refined nonISG	NonISG	Other	Other	HGNC:18620	NM_015386	NP_056201	ENST00000323786	COG4	25839	ENSG00000103051
Down_regulated (IRG)	-0.4	Refined nonISG	Other	Other	Other	HGNC:25706	NM_030581	NP_085058	ENST00000262144	WDR59	79726	ENSG00000103091
Not_differentially_expressed	0.06	Refined nonISG	NonISG	Other	Other	HGNC:17378	NM_016256	NP_057340	ENST00000312251	NAGPA	51172	ENSG00000103174
Not_differentially_expressed	0.05	Refined nonISG	NonISG	Other	Other	HGNC:7852	NM_005009	NP_005000	ENST00000219479	NME4	4833	ENSG00000103202
Not_differentially_expressed	0	Refined nonISG	Other	Other	Other	HGNC:11427	NM_005861	NP_005852	ENST00000219548	STUB1	10273	ENSG00000103266
Not_differentially_expressed	0.07	Refined nonISG	NonISG	ISG	Other	HGNC:28993	NM_001142864	NP_001136336	ENST00000301015	PIEZO1	9780	ENSG00000103335
Down_regulated (IRG)	-0.65	Refined nonISG	NonISG	NonISG	Other	HGNC:29168	NM_015272	NP_056087	ENST00000647211	RPGRIP1L	23322	ENSG00000103494
Not_differentially_expressed	-0.11	Refined nonISG	NonISG	Other	Other	HGNC:17933	NM_032188	NP_115564	ENST00000219797	KAT8	84148	ENSG00000103510
Up_regulated	0.47	Refined ISG	ISG	ISG	Other	HGNC:16468	NM_032857	NP_116246	ENST00000261893	LACTB	114294	ENSG00000103642
Not_differentially_expressed	-0.16	Refined nonISG	NonISG	Other	Other	HGNC:4867	NM_003922	NP_003913	ENST00000443617	HERC1	8925	ENSG00000103657
Down_regulated (IRG)	-1.33	Refined nonISG	NonISG	Other	NonISG	HGNC:30289	NM_016563	NP_057647	ENST00000220062	RASL12	51285	ENSG00000103710
Down_regulated (IRG)	-0.61	Refined nonISG	NonISG	Other	Other	HGNC:13770	NM_020962	NP_066013	ENST00000352385	IGDCC4	57722	ENSG00000103742
Up_regulated	2.32	Refined ISG	ISG	Other	Other	HGNC:3245	NM_139265	NP_644670	ENST00000220325	EHD4	30844	ENSG00000103966
Up_regulated	0.83	Refined ISG	ISG	ISG	Other	HGNC:10020	NM_003821	NP_003812	ENST00000220751	RIPK2	8767	ENSG00000104312
Down_regulated (IRG)	-0.45	Refined nonISG	NonISG	Other	Other	HGNC:30129	NM_001145860	NP_001139332	ENST00000401707	POP1	10940	ENSG00000104356
Up_regulated	1.01	Refined ISG	Other	Other	Other	HGNC:11406	NM_006281	NP_006272	ENST00000419617	STK3	6788	ENSG00000104375
Up_regulated	0.48	Refined ISG	ISG	ISG	Other	HGNC:28963	NM_014673	NP_055488	ENST00000220853	EMC2	9694	ENSG00000104412
Up_regulated	2.34	Refined ISG	ISG	ISG	Other	HGNC:6023	NM_000880	NP_000871	ENST00000263851	IL7	3574	ENSG00000104432
Up_regulated	1.95	Refined ISG	ISG	ISG	Other	HGNC:25697	NM_024736	NP_079012	ENST00000262580	GSDMD	79792	ENSG00000104518
Not_differentially_expressed	-0.43	Refined nonISG	NonISG	NonISG	Other	HGNC:25846	NM_023078	NP_075566	ENST00000495276	PYCR3	65263	ENSG00000104524
Up_regulated	0.47	Refined ISG	Other	Other	Other	HGNC:20858	NM_001128431	NP_001121903	ENST00000381237	SLC39A14	23516	ENSG00000104635
Not_differentially_expressed	0.02	Refined nonISG	NonISG	ISG	Other	HGNC:6826	NM_000528	NP_000519	ENST00000456935	MAN2B1	4125	ENSG00000104774
Not_differentially_expressed	0.03	Refined nonISG	NonISG	ISG	Other	HGNC:4706	NM_002103	NP_002094	ENST00000323798	GYS1	2997	ENSG00000104812
Not_differentially_expressed	-0.02	Refined nonISG	NonISG	ISG	Other	HGNC:2087	NM_001294	NP_001285	ENST00000337392	CLPTM1	1209	ENSG00000104853
Not_differentially_expressed	0.01	Refined nonISG	NonISG	ISG	Other	HGNC:18838	NM_006663	NP_006654	ENST00000360957	PPP1R13L	10848	ENSG00000104881
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	Other	HGNC:20208	NM_080662	NP_542393	ENST00000221480	PEX11G	92960	ENSG00000104883
Not_differentially_expressed	0.24	Refined nonISG	Other	Other	Other	HGNC:11428	NM_003765	NP_003756	ENST00000587230	STX10	8677	ENSG00000104915
Up_regulated	3.28	Refined ISG	ISG	ISG	Other	HGNC:19094	NM_152899	NP_690863	ENST00000391826	IL4I1	259307	ENSG00000104951
Not_differentially_expressed	-0.22	Refined nonISG	Other	Other	Other	HGNC:17316	NM_006351	NP_006342	ENST00000270538	TIMM44	10469	ENSG00000104980
Not_differentially_expressed	0.31	Refined nonISG	NonISG	Other	Other	HGNC:24563	NM_014077	NP_054796	ENST00000263384	FAM32A	26017	ENSG00000105058
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	Other	Other	HGNC:29195	NM_014931	NP_055746	ENST00000412770	PPP6R1	22870	ENSG00000105063
Not_differentially_expressed	0.09	Refined nonISG	NonISG	NonISG	NonISG	HGNC:8764	NM_004708	NP_004699	ENST00000590247	PDCD5	9141	ENSG00000105185
Not_differentially_expressed	-0.17	Refined nonISG	Other	Other	Other	HGNC:23656	NM_001001563	NP_001001563	ENST00000607714	TIMM50	92609	ENSG00000105197
Not_differentially_expressed	-0.36	Refined nonISG	NonISG	Other	Other	HGNC:8061	NM_004756	NP_004747	ENST00000252891	NUMBL	9253	ENSG00000105245
Not_differentially_expressed	-0.15	Refined nonISG	Other	Other	Other	HGNC:10943	NM_005628	NP_005619	ENST00000542575	SLC1A5	6510	ENSG00000105281
Not_differentially_expressed	0.2	Refined nonISG	NonISG	ISG	NonISG	HGNC:4333	NM_015710	NP_056525	ENST00000246802	NOP53	29997	ENSG00000105373
Not_differentially_expressed	0.04	Refined nonISG	Other	Other	Other	HGNC:12440	NM_003331	NP_003322	ENST00000525621	TYK2	7297	ENSG00000105397
Up_regulated	1.09	Refined ISG	ISG	ISG	Other	HGNC:7641	NM_003827	NP_003818	ENST00000263354	NAPA	8775	ENSG00000105402
Not_differentially_expressed	0.01	Refined nonISG	NonISG	Other	NonISG	HGNC:1487	NM_004058	NP_004049	ENST00000588776	CAPS	828	ENSG00000105519
Not_differentially_expressed	0.17	Refined nonISG	NonISG	Other	NonISG	HGNC:977	NM_001190	NP_001181	ENST00000316273	BCAT2	587	ENSG00000105552
Up_regulated	3.38	Refined ISG	ISG	ISG	Other	HGNC:14339	NM_020904	NP_065955	ENST00000263265	PLEKHA4	57664	ENSG00000105559
Not_differentially_expressed	-0.13	Refined nonISG	NonISG	Other	Other	HGNC:4189	NM_000159	NP_000150	ENST00000222214	GCDH	2639	ENSG00000105607
Not_differentially_expressed	-0.14	Refined nonISG	NonISG	Other	NonISG	HGNC:29821	NM_016368	NP_057452	ENST00000338128	ISYNA1	51477	ENSG00000105655
Not_differentially_expressed	-0.15	Refined nonISG	Other	Other	Other	HGNC:30414	NM_032635	NP_116024	ENST00000222284	TMEM147	10430	ENSG00000105677
Not_differentially_expressed	0.09	Refined nonISG	Other	Other	Other	HGNC:13237	NM_012109	NP_036241	ENST00000262817	TMEM59L	25789	ENSG00000105696
Not_differentially_expressed	0.12	Refined nonISG	NonISG	Other	Other	HGNC:30825	NM_145296	NP_660339	ENST00000222374	CADM4	199731	ENSG00000105767
Not_differentially_expressed	0.01	Refined nonISG	Other	Other	Other	HGNC:25763	NM_019108	NP_061981	ENST00000270066	SMG9	56006	ENSG00000105771
Up_regulated	0.45	Refined ISG	ISG	ISG	NonISG	HGNC:14562	NM_005868	NP_005859	ENST00000222547	BET1	10282	ENSG00000105829
Up_regulated	0.94	Refined ISG	ISG	ISG	Other	HGNC:30092	NM_005746	NP_005737	ENST00000222553	NAMPT	10135	ENSG00000105835
Not_differentially_expressed	-0.15	Refined nonISG	NonISG	ISG	Other	HGNC:21517	NM_181581	NP_853559	ENST00000265720	DUS4L	11062	ENSG00000105865
Up_regulated	1.22	Refined ISG	ISG	Other	Other	HGNC:9630	NM_002825	NP_002816	ENST00000348225	PTN	5764	ENSG00000105894
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	Other	Other	HGNC:21701	NM_152743	NP_689956	ENST00000340611	BRAT1	221927	ENSG00000106009
Up_regulated	2.26	Refined ISG	ISG	ISG	Other	HGNC:16390	NM_006092	NP_006083	ENST00000222823	NOD1	10392	ENSG00000106100
Not_differentially_expressed	0.15	Refined nonISG	Other	Other	Other	HGNC:21688	NM_006349	NP_006340	ENST00000305105	ZNHIT1	10467	ENSG00000106400
Not_differentially_expressed	0.18	Refined nonISG	NonISG	NonISG	Other	HGNC:7014	NM_005924	NP_005915	ENST00000262041	MEOX2	4223	ENSG00000106511
Up_regulated	4.13	Refined ISG	ISG	ISG	Other	HGNC:21789	NM_015660	NP_056475	ENST00000223293	GIMAP2	26157	ENSG00000106560
Up_regulated	1.32	Refined ISG	ISG	ISG	Other	HGNC:9531	NM_002787	NP_002778	ENST00000223321	PSMA2	5683	ENSG00000106588
Up_regulated	0.88	Refined ISG	ISG	ISG	Other	HGNC:14035	NM_031903	NP_114109	ENST00000223324	MRPL32	64983	ENSG00000106591
Up_regulated	0.72	Refined ISG	ISG	ISG	NonISG	HGNC:1062	NM_000712	NP_000703	ENST00000265523	BLVRA	644	ENSG00000106605
Up_regulated	0.5	Refined ISG	ISG	Other	Other	HGNC:9386	NM_016203	NP_057287	ENST00000287878	PRKAG2	51422	ENSG00000106617
Not_differentially_expressed	-0.32	Refined nonISG	NonISG	ISG	Other	HGNC:3234	NM_001080497	NP_001073966	ENST00000373930	MEGF9	1955	ENSG00000106780
Up_regulated	4.37	Refined ISG	Other	Other	Other	HGNC:16283	NM_014788	NP_055603	ENST00000341469	TRIM14	9830	ENSG00000106785
Not_differentially_expressed	-0.3	Refined nonISG	NonISG	Other	Other	HGNC:3953	NM_014286	NP_055101	ENST00000372398	NCS1	23413	ENSG00000107130
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:4005	NM_003934	NP_003925	ENST00000319725	FUBP3	8939	ENSG00000107164
Up_regulated	6.95	Refined ISG	ISG	ISG	ISG	HGNC:19102	NM_014314	NP_055129	ENST00000379883	DDX58	23586	ENSG00000107201
Down_regulated (IRG)	-0.69	Refined nonISG	NonISG	Other	Other	HGNC:578	NM_001163	NP_001154	ENST00000265381	APBA1	320	ENSG00000107282
Up_regulated	0.83	Refined ISG	Other	Other	Other	HGNC:445	NM_015046	NP_055861	ENST00000224140	SETX	23064	ENSG00000107290
Not_differentially_expressed	-0.12	Refined nonISG	Other	Other	Other	HGNC:19907	NM_017811	NP_060281	ENST00000263228	UBE2R2	54926	ENSG00000107341
Not_differentially_expressed	-0.15	Refined nonISG	NonISG	Other	Other	HGNC:3084	NM_001330311	NP_001317240	ENST00000378888	DVL1	1855	ENSG00000107404
Up_regulated	0.79	Refined ISG	ISG	ISG	Other	HGNC:2067	NM_020992	NP_066272	ENST00000329399	PDLIM1	9124	ENSG00000107438
Up_regulated	1.92	Refined ISG	ISG	ISG	Other	HGNC:6617	NM_000235	NP_000226	ENST00000336233	LIPA	3988	ENSG00000107798
Up_regulated	0.66	Refined ISG	Other	Other	Other	HGNC:15677	NM_025235	NP_079511	ENST00000371627	TNKS2	80351	ENSG00000107854
Up_regulated	2.36	Refined ISG	ISG	ISG	Other	HGNC:21746	NM_014912	NP_055727	ENST00000265997	CPEB3	22849	ENSG00000107864
Not_differentially_expressed	0.3	Refined nonISG	NonISG	Other	NonISG	HGNC:28352	NM_024040	NP_076945	ENST00000369937	CUEDC2	79004	ENSG00000107874
Up_regulated	0.8	Refined ISG	ISG	ISG	Other	HGNC:6860	NM_005204	NP_005195	ENST00000263056	MAP3K8	1326	ENSG00000107968
Not_differentially_expressed	-0.67	Refined nonISG	Other	Other	Other	HGNC:12782	NM_030753	NP_110380	ENST00000225512	WNT3	7473	ENSG00000108379
Up_regulated	1.89	Refined ISG	ISG	NonISG	Other	HGNC:15828	NM_016084	NP_057168	ENST00000225688	RASD1	51655	ENSG00000108551
Not_differentially_expressed	-0.02	Refined nonISG	NonISG	Other	NonISG	HGNC:1243	NM_001212	NP_001203	ENST00000225698	C1QBP	708	ENSG00000108561
Not_differentially_expressed	-0.19	Refined nonISG	NonISG	Other	Other	HGNC:24856	NM_020198	NP_064583	ENST00000225726	CCDC47	57003	ENSG00000108588
Up_regulated	1.36	Refined ISG	ISG	ISG	Other	HGNC:6564	NM_005567	NP_005558	ENST00000262776	LGALS3BP	3959	ENSG00000108679
Up_regulated	3.91	Refined ISG	ISG	ISG	Other	HGNC:10634	NM_006273	NP_006264	ENST00000378569	CCL7	6354	ENSG00000108688
Up_regulated	2.95	Refined ISG	ISG	ISG	Other	HGNC:10618	NM_002982	NP_002973	ENST00000225831	CCL2	6347	ENSG00000108691
Up_regulated	3.94	Refined ISG	ISG	ISG	Other	HGNC:29517	NM_024119	NP_077024	ENST00000251642	DHX58	79132	ENSG00000108771
Not_differentially_expressed	0.34	Refined nonISG	Other	Other	Other	HGNC:10805	NM_000023	NP_000014	ENST00000262018	SGCA	6442	ENSG00000108823
Up_regulated	0.7	Refined ISG	ISG	ISG	Other	HGNC:23015	NM_017565	NP_060035	ENST00000592554	FAM20A	54757	ENSG00000108950
Up_regulated	1.34	Refined ISG	ISG	ISG	Other	HGNC:6846	NM_002758	NP_002749	ENST00000590474	MAP2K6	5608	ENSG00000108984
Up_regulated	0.72	Refined ISG	Other	Other	Other	HGNC:19221	NM_015626	NP_056441	ENST00000262394	WSB1	26118	ENSG00000109046
Not_differentially_expressed	-0.12	Refined nonISG	NonISG	ISG	Other	HGNC:29999	NM_014603	NP_055418	ENST00000337231	CDR2L	30850	ENSG00000109089
Not_differentially_expressed	-0.15	Refined nonISG	NonISG	Other	Other	HGNC:16519	NM_031934	NP_114140	ENST00000395245	RAB34	83871	ENSG00000109113
Not_differentially_expressed	-0.2	Refined nonISG	Other	Other	Other	HGNC:29282	NM_020846	NP_065897	ENST00000264313	SLAIN2	57606	ENSG00000109171
Up_regulated	0.59	Refined ISG	ISG	Other	NonISG	HGNC:7705	NM_001184989	NP_001171918	ENST00000394223	NDUFC1	4717	ENSG00000109390
Up_regulated	0.82	Refined ISG	ISG	Other	Other	HGNC:2738	NM_001358	NP_001349	ENST00000336812	DHX15	1665	ENSG00000109606
Not_differentially_expressed	-0.2	Refined nonISG	NonISG	Other	Other	HGNC:4329	NM_000824	NP_000815	ENST00000264428	GLRB	2743	ENSG00000109738
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	Other	Other	HGNC:24304	NM_022346	NP_071741	ENST00000251496	NCAPG	64151	ENSG00000109805
Up_regulated	1.55	Refined ISG	Other	Other	Other	HGNC:13481	NM_030930	NP_112192	ENST00000227471	UNC93B1	81622	ENSG00000110057
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	Other	HGNC:3795	NM_000804	NP_000795	ENST00000611028	FOLR3	2352	ENSG00000110203
Up_regulated	1.54	Refined ISG	ISG	ISG	Other	HGNC:8599	NM_015368	NP_056183	ENST00000227638	PANX1	24145	ENSG00000110218
Down_regulated (IRG)	-0.54	Refined nonISG	NonISG	Other	Other	HGNC:21726	NM_014786	NP_055601	ENST00000263674	ARHGEF17	9828	ENSG00000110237
Not_differentially_expressed	-0.22	Refined nonISG	NonISG	Other	Other	HGNC:30488	NM_198516	NP_940918	ENST00000227756	GALNT18	374378	ENSG00000110328
Up_regulated	3.67	Refined ISG	Other	Other	Other	HGNC:18068	NM_016582	NP_057666	ENST00000227880	SLC15A3	51296	ENSG00000110446
Down_regulated (IRG)	-0.42	Refined nonISG	NonISG	Other	Other	HGNC:25845	NM_024771	NP_079047	ENST00000377793	NAA40	79829	ENSG00000110583
Down_regulated (IRG)	-0.6	Refined nonISG	Other	Other	Other	HGNC:23615	NM_017515	NP_059985	ENST00000525815	SLC35F2	54733	ENSG00000110660
Not_differentially_expressed	0.09	Refined nonISG	NonISG	ISG	Other	HGNC:9003	NM_004910	NP_004901	ENST00000356404	PITPNM1	9600	ENSG00000110697
Up_regulated	0.44	Refined ISG	Other	Other	Other	HGNC:11647	NM_006019	NP_006010	ENST00000265686	TCIRG1	10312	ENSG00000110719
Not_differentially_expressed	0.06	Refined nonISG	NonISG	Other	Other	HGNC:9567	NM_002813	NP_002804	ENST00000541212	PSMD9	5715	ENSG00000110801
Not_differentially_expressed	0.14	Refined nonISG	NonISG	Other	NonISG	HGNC:19318	NM_014262	NP_055077	ENST00000290510	P3H3	10536	ENSG00000110811
Up_regulated	0.73	Refined ISG	ISG	ISG	Other	HGNC:16006	NM_030809	NP_110436	ENST00000228515	CSRNP2	81566	ENSG00000110925
Not_differentially_expressed	-0.29	Refined nonISG	NonISG	Other	Other	HGNC:16672	NM_006838	NP_006829	ENST00000323666	METAP2	10988	ENSG00000111142
Not_differentially_expressed	-0.08	Refined nonISG	NonISG	Other	Other	HGNC:6710	NM_000895	NP_000886	ENST00000228740	LTA4H	4048	ENSG00000111144
Up_regulated	0.58	Refined ISG	ISG	ISG	Other	HGNC:1186	NM_020367	NP_065100	ENST00000228820	PARP11	57097	ENSG00000111224
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	ISG	NonISG	HGNC:2350	NM_001310	NP_001301	ENST00000228865	CREBL2	1389	ENSG00000111269
Up_regulated	6.18	Refined ISG	ISG	ISG	ISG	HGNC:8088	NM_006187	NP_006178	ENST00000228928	OAS3	4940	ENSG00000111331
Not_differentially_expressed	0.57	Refined nonISG	NonISG	ISG	Other	HGNC:19893	NM_198827	NP_942122	ENST00000261654	ADGRD1	283383	ENSG00000111452
Not_differentially_expressed	0.13	Refined nonISG	NonISG	Other	Other	HGNC:9784	NM_002868	NP_002859	ENST00000360299	RAB5B	5869	ENSG00000111540
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:29914	NM_020401	NP_065134	ENST00000229179	NUP107	57122	ENSG00000111581
Not_differentially_expressed	0.08	Refined nonISG	Other	Other	Other	HGNC:29545	NM_022491	NP_071936	ENST00000543473	SUDS3	64426	ENSG00000111707
Up_regulated	0.54	Refined ISG	ISG	ISG	Other	HGNC:9774	NM_006861	NP_006852	ENST00000229340	RAB35	11021	ENSG00000111737
Not_differentially_expressed	0.14	Refined nonISG	NonISG	Other	Other	HGNC:2277	NM_004373	NP_004364	ENST00000229379	COX6A1	1337	ENSG00000111775
Up_regulated	2.26	Refined ISG	ISG	ISG	Other	HGNC:1140	NM_006994	NP_008925	ENST00000244519	BTN3A3	10384	ENSG00000111801
Not_differentially_expressed	-0.05	Refined nonISG	Other	Other	Other	HGNC:20952	NM_016462	NP_057546	ENST00000229563	TMEM14C	51522	ENSG00000111843
Not_differentially_expressed	0.68	Refined nonISG	Other	Other	Other	HGNC:12006	NM_003287	NP_003278	ENST00000534000	TPD52L1	7164	ENSG00000111907
Up_regulated	2.12	Refined ISG	ISG	ISG	Other	HGNC:21081	NM_181782	NP_861447	ENST00000392477	NCOA7	135112	ENSG00000111912
Up_regulated	0.36	Refined ISG	Other	Other	Other	HGNC:11180	NM_000636	NP_000627	ENST00000538183	SOD2	6648	ENSG00000112096
Not_differentially_expressed	-0.26	Refined nonISG	NonISG	Other	NonISG	HGNC:21539	NM_001143942	NP_001137414	ENST00000379052	RBM24	221662	ENSG00000112183
Down_regulated (IRG)	-0.47	Refined nonISG	NonISG	Other	Other	HGNC:938	NM_004282	NP_004273	ENST00000370693	BAG2	9532	ENSG00000112208
